prfInformationCarrier,prfYear,prfMonth,prfPrdOilNetMillSm3,prfPrdGasNetBillSm3,prfPrdNGLNetMillSm3,prfPrdCondensateNetMillSm3,prfPrdOeNetMillSm3,prfPrdProducedWaterInFieldMillSm3,prfNpdidInformationCarrier
33/9-6 DELTA,2009,7,0.00025,0.00000,-0.00004,0.00000,0.00021,0.00051,44576
33/9-6 DELTA,2009,8,0.00325,0.00000,0.00014,0.00000,0.00339,0.00063,44576
33/9-6 DELTA,2009,9,0.00317,0.00000,0.00010,0.00000,0.00327,0.00316,44576
33/9-6 DELTA,2009,10,0.00294,0.00000,0.00012,0.00000,0.00306,0.00535,44576
33/9-6 DELTA,2009,11,-0.00001,0.00000,-0.00004,0.00000,-0.00005,0.00000,44576
33/9-6 DELTA,2009,12,0.00062,0.00000,-0.00002,0.00000,0.00060,0.00096,44576
33/9-6 DELTA,2010,1,0.00298,0.00000,0.00008,0.00000,0.00305,0.00079,44576
33/9-6 DELTA,2010,2,0.00260,0.00000,0.00010,0.00000,0.00270,0.00451,44576
33/9-6 DELTA,2010,3,0.00302,0.00000,0.00015,0.00000,0.00317,0.00682,44576
33/9-6 DELTA,2010,4,0.00183,0.00000,0.00002,0.00000,0.00185,0.00918,44576
33/9-6 DELTA,2010,5,0.00314,0.00000,0.00010,0.00000,0.00324,0.00698,44576
33/9-6 DELTA,2010,6,0.00168,0.00000,0.00003,0.00000,0.00171,0.00267,44576
33/9-6 DELTA,2010,7,0.00282,0.00000,-0.00002,0.00000,0.00280,0.00362,44576
33/9-6 DELTA,2010,8,0.00231,0.00000,0.00000,0.00000,0.00231,0.00307,44576
33/9-6 DELTA,2010,9,-0.00002,0.00000,0.00000,0.00000,-0.00002,0.00000,44576
33/9-6 DELTA,2010,10,0.00048,0.00000,-0.00061,0.00000,-0.00013,0.00000,44576
33/9-6 DELTA,2010,11,0.00000,0.00000,-0.00008,0.00000,-0.00008,0.00000,44576
33/9-6 DELTA,2010,12,0.00049,0.00000,0.00000,0.00000,0.00049,0.00075,44576
33/9-6 DELTA,2011,1,-0.00001,0.00000,0.00000,0.00000,-0.00001,0.00000,44576
33/9-6 DELTA,2011,2,0.00109,0.00000,0.00000,0.00000,0.00109,0.00139,44576
33/9-6 DELTA,2011,3,0.00100,0.00000,0.00000,0.00000,0.00100,0.00141,44576
33/9-6 DELTA,2011,4,0.00237,0.00000,0.00000,0.00000,0.00237,0.00295,44576
33/9-6 DELTA,2011,5,0.00251,0.00000,0.00000,0.00000,0.00251,0.00079,44576
33/9-6 DELTA,2011,6,0.00152,0.00000,0.00000,0.00000,0.00152,0.00009,44576
